,product_id,buyereval,buyerfeedback,buyerid,help_prob
3683,32821244791,100,"the headphones where actually better than i thought  these earphones have a spun stainless steel design on the outside of the earcups  the padding on both the earcups and headband are soft  the noise cancelling is ok and for the price the sound is really good  also as far as sound goes, the bass, treble, and mid tones are pretty much even  it does help if you have an equalizer  i highly recommend the t4s to anyone who would like great sound with a nice design for a reasonable price  further more i got from us to us shipping it came for me in about 5 days ",743353525.0,0.12161125247464945
3686,32821244791,100,"headphones are perfect, very robust design and comfortable at the same time  sound quality is decent but i am no audiophile, it sounds better if connected with minijack than bluetooh but this is common for all bluetooth music devices  overal i am very pleased with the purchase and i can reccommend this product  
 
headphones were packed perfectly (see photos) ",1651204731.0,0.015320179535416876
3687,32821244791,100,the product came in faster than i thought! plus it sounds great love it!!,,0.009951566446659987
3688,32821244791,80,"nice product, a bit heavy compared to other headphones  i wish it had more bass (i'm a bass person)  also the noise canceling is not as canceling as other headphones that i have used, but it does its best  otherwise, its not bad for its price ",,0.019885866870487243
3689,32821244791,100,good quality and base  easy to use  excellent headphones for a price like that ,922540748.0,0.012388708069062225
3690,32821244791,100,looks great sound excelent top seller fast shipping,1624933871.0,0.010487961544442911
3692,32821244791,20,"i never got a headset  when they needed to refund me, they cheated me to drop the dispute and send them to me again  they were allegedly sent, but i did not get the package again, nor could follow the package number  in the meantime, the time of the protection has expired and i could no longer open the dispute  and they told me that the money would refund me if i open a pay pall account, but they do not listen to me when i say that in our country pay pall does not work   and so i've been hanging around with them for three months  now i'm waiting to see what ali service will do  and i would never order more e from this store and i will not recommend it to anyone ",1637958224.0,0.01603079997835983
3694,32821244791,20,"the quality is extremely bad  i just used for several days and then the wire is out  i thought it is dangerous   and ask for the solution from the seller  the seller just said that you can fixed this just by quick drying adhesive to stick the wire  the wire still be out, and i asked for the help  but  the seller no longer reply for me ",1736582681.0,0.0172811093075446
3695,32821244791,100,fantastic  quick ship  look great  sound wonderful,1744215842.0,0.010015095303637377
3697,32821244791,80,"great build quality, great sound, long lasting battery, doesn't noise cancel well",910080110.0,0.00862885971470696
3699,32821244791,100,fantastic headphones for the price    2nd pair i ordered   the initial bluetooth setup is a little wonky but after that works great ,1629892336.0,0.007890947230266078
3700,32821244791,100,"very good product, nice sound",180265595.0,0.0073886103710318115
3701,32821244791,100,"these things are great  not bose, but f n great  my kiddo (10) actually prefers them over bose for a fraction of the price (she has no idea what things cost) because they re more comfortable   oh and if you re in us, they ship amazon prime and deliver w 2 day shipping  ",112740761.0,0.013093933487579722
3708,32821244791,100,"fast shipping 28 days come good package   comfortable on my heart , i like the design   work in bluetooth and jack  ",786041596.0,0.012131350533946417
3709,32821244791,100,"the headphones where actually better than i thought  these earphones have a spun stainless steel design on the outside of the earcups  the padding on both the earcups and headband are soft  the noise cancelling is ok and for the price the sound is really good  also as far as sound goes, the bass, treble, and mid tones are pretty much even  it does help if you have an equalizer  i highly recommend the t4s to anyone who would like great sound with a nice design for a reasonable price  further more i got from us to us shipping it came for me in about 5 days ",743353525.0,
3713,32821244791,100,well pack  solid build  firm sound  reasonable price ,,0.004625374971378985
3719,32821244791,100,"packing was good, fast delivery sound quality is good also ",780546164.0,0.007481190544654884
3729,32821244791,100,this is a pretty good accessory  it s the best product your money can buy  i high recommend it  bonus points for the good communication from the seller  i ll always buy bluedio products  they re as reputed as any other electronic company from shenzhen,127715928.0,0.050630037647821785
3739,32821244791,100,its really imagine! very good quality and nice packing also fast supplier  thanks you so much,713847896.0,0.012428559337352383
3746,32821244791,100,"decent headphones, great price   check out my review on it!",129834094.0,0.006101833086094186
3748,1000005226391,100,one earbud was defective but the seller quickly helped me out and sent a new one  very good seller! ,788665115.0,0.008747863344156316
3772,1000005226391,80,"quick delivery  perfect product, only earphones are a bit big  that s why it irritate a bit after long use",903557039.0,0.006417587970117136
3774,32821244791,100,"did not test them yet, but everything looks fantastic and professional  the seller sends the package fast  i recommend ",160359513.0,0.009951057542289034
3782,32821244791,100,"headphones came really quickly  the box has a slight, very insignificant damage, even though it was carried by euro business and gls  the seller used plenty of bubblewrap and a thin foil to protect the package from inside  headphones had come in a stylish, beautiful box  everything looks really impressive, no chance to find any flaw or to complain about anything  headphones look really solid, stylish and well made  tested both bluetooth music and the microphone   they work perfectly  this is one of a few best purchases i've made on ali  i greatly recommend the seller and, of course, the product ",881770418.0,0.0249614841163296
3783,32821244791,100,"i'm very satisfied  the headphones come in a very secure (air bubble box) and ellegant packaging  it's really very aesthetic   it would make a very nice gift  the bag is also very soft, ellegant and practical  the quality of the materials is very good  the sound is decent both via bt and cable, but i don't have much experience in that  the delivery was 19 days ",819848963.0,0.01449958467634224
3791,32821244791,100,"good quality, good sound  delivery about 20days  i recommend  ",891894489.0,0.00855382851198222
3794,32821244791,100,"great product, nice customers service   fast delivery  highly recommend this seller ",1704647950.0,0.015648284285094897
3803,32821244791,100,"bought from brazil store and received it in 4 days  
 
tl dr   really great product for its price, anc is pretty bad, but it's an affordable headphone with good battery life, comfortable and very good sound  
 
sound   really good overall quality, ok treble and a deep bass, for the price it's perfect  8 10 
anc   barely noticeable in most cases and ok occasionally, not very good overall, does worsen sound quality significantly when active  3 10 
battery life   lasts about 10 12 hours with anc and bluetooh on at the same time  8 10 
comfort   fits really nice, hugs the ears and isolates the outside noises very well, but it is a bit heavy, also not good to listen if you're moving around too much  7 10 
build quality   good materials and finish overall, a few noticeable glue points  9 10",801389525.0,0.17040842381735766
